Source,Target,Type,Id,Weight
203,296,undirected,530,1
203,297,undirected,531,1
203,308,undirected,532,1
203,391,undirected,533,1
204,296,undirected,534,1
204,297,undirected,535,1
204,308,undirected,536,1
204,391,undirected,537,1
204,587,undirected,538,1
205,285,undirected,539,1
205,550,undirected,540,1
205,594,undirected,541,1
206,383,undirected,542,1
206,553,undirected,543,1
206,668,undirected,544,1
207,471,undirected,545,1
208,246,undirected,546,1
208,488,undirected,547,1
208,549,undirected,548,1
209,210,undirected,549,1
209,482,undirected,550,1
209,616,undirected,551,1
21,312,undirected,552,1
21,481,undirected,553,1
21,490,undirected,554,1
21,632,undirected,555,1
21,708,undirected,556,1
21,714,undirected,557,1
210,482,undirected,558,1
210,616,undirected,559,1
211,456,undirected,560,1
211,734,undirected,561,1
212,213,undirected,562,1
212,465,undirected,563,1
212,552,undirected,564,1
212,619,undirected,565,1
212,636,undirected,566,1
212,672,undirected,567,1
213,465,undirected,568,1
213,552,undirected,569,1
213,619,undirected,570,1
213,636,undirected,571,1
213,672,undirected,572,1
214,463,undirected,573,1
215,290,undirected,574,1
215,308,undirected,575,1
215,667,undirected,576,1
215,752,undirected,577,1
216,272,undirected,578,1
216,399,undirected,579,1
216,400,undirected,580,1
216,401,undirected,581,1
216,484,undirected,582,1
216,612,undirected,583,1
217,228,undirected,584,1
217,354,undirected,585,1
217,485,undirected,586,1
217,562,undirected,587,1
217,573,undirected,588,1
218,540,undirected,589,1
218,717,undirected,590,1
219,469,undirected,591,1
219,689,undirected,592,1
22,418,undirected,593,1
220,418,undirected,594,1
220,538,undirected,595,1
220,585,undirected,596,1
220,616,undirected,597,1
220,675,undirected,598,1
220,677,undirected,599,1
220,741,undirected,600,1
221,420,undirected,601,1
221,447,undirected,602,1
221,597,undirected,603,1
221,653,undirected,604,1
221,739,undirected,605,1
221,748,undirected,606,1
222,355,undirected,607,1
222,653,undirected,608,1
222,655,undirected,609,1
223,671,undirected,610,1
224,481,undirected,611,1
224,735,undirected,612,1
225,274,undirected,613,1
225,326,undirected,614,1
225,381,undirected,615,1
225,448,undirected,616,1
225,505,undirected,617,1
225,544,undirected,618,1
225,724,undirected,619,1
226,272,undirected,620,1
226,273,undirected,621,1
226,685,undirected,622,1
227,588,undirected,623,1
227,682,undirected,624,1
227,754,undirected,625,1
228,354,undirected,626,1
228,562,undirected,627,1
229,279,undirected,628,1
229,304,undirected,629,1
229,305,undirected,630,1
229,342,undirected,631,1
229,392,undirected,632,1
229,431,undirected,633,1
229,607,undirected,634,1
229,608,undirected,635,1
23,360,undirected,636,1
23,361,undirected,637,1
230,309,undirected,638,1
230,666,undirected,639,1
230,691,undirected,640,1
231,611,undirected,641,1
231,616,undirected,642,1
231,617,undirected,643,1
232,381,undirected,644,1
233,362,undirected,645,1
233,499,undirected,646,1
234,406,undirected,647,1
234,542,undirected,648,1
234,684,undirected,649,1
234,730,undirected,650,1
235,324,undirected,651,1
236,335,undirected,652,1
236,338,undirected,653,1
236,395,undirected,654,1
236,662,undirected,655,1
237,370,undirected,656,1
237,462,undirected,657,1
237,651,undirected,658,1
238,299,undirected,659,1
238,301,undirected,660,1
239,681,undirected,661,1
239,747,undirected,662,1
24,144,undirected,663,1
24,161,undirected,664,1
24,25,undirected,665,1
24,545,undirected,666,1
24,692,undirected,667,1
241,319,undirected,668,1
241,347,undirected,669,1
241,473,undirected,670,1
241,515,undirected,671,1
241,565,undirected,672,1
242,246,undirected,673,1
242,380,undirected,674,1
242,481,undirected,675,1
242,741,undirected,676,1
243,736,undirected,677,1
243,737,undirected,678,1
244,259,undirected,679,1
244,301,undirected,680,1
244,356,undirected,681,1
244,462,undirected,682,1
244,739,undirected,683,1
245,308,undirected,684,1
246,380,undirected,685,1
246,481,undirected,686,1
246,488,undirected,687,1
246,549,undirected,688,1
246,741,undirected,689,1
247,311,undirected,690,1
247,365,undirected,691,1
247,369,undirected,692,1
247,381,undirected,693,1
247,404,undirected,694,1
247,448,undirected,695,1
247,573,undirected,696,1
247,630,undirected,697,1
248,532,undirected,698,1
248,740,undirected,699,1
249,288,undirected,700,1
249,353,undirected,701,1
249,589,undirected,702,1
249,687,undirected,703,1
25,144,undirected,704,1
25,161,undirected,705,1
25,545,undirected,706,1
25,692,undirected,707,1
250,572,undirected,708,1
250,690,undirected,709,1
251,334,undirected,710,1
251,388,undirected,711,1
252,328,undirected,712,1
252,417,undirected,713,1
252,670,undirected,714,1
252,671,undirected,715,1
252,743,undirected,716,1
254,258,undirected,717,1
254,327,undirected,718,1
254,467,undirected,719,1
254,486,undirected,720,1
254,487,undirected,721,1
255,256,undirected,722,1
255,322,undirected,723,1
255,357,undirected,724,1
255,710,undirected,725,1
256,322,undirected,726,1
256,357,undirected,727,1
256,710,undirected,728,1
257,259,undirected,729,1
257,739,undirected,730,1
258,327,undirected,731,1
258,467,undirected,732,1
258,486,undirected,733,1
258,487,undirected,734,1
259,267,undirected,735,1
259,301,undirected,736,1
259,356,undirected,737,1
259,414,undirected,738,1
259,462,undirected,739,1
259,692,undirected,740,1
259,739,undirected,741,1
26,173,undirected,742,1
26,574,undirected,743,1
26,79,undirected,744,1
260,370,undirected,745,1
260,435,undirected,746,1
261,310,undirected,747,1
262,294,undirected,748,1
262,387,undirected,749,1
262,556,undirected,750,1
262,663,undirected,751,1
262,719,undirected,752,1
262,720,undirected,753,1
264,265,undirected,754,1
264,266,undirected,755,1
265,266,undirected,756,1
265,271,undirected,757,1
265,577,undirected,758,1
267,414,undirected,759,1
267,432,undirected,760,1
267,692,undirected,761,1
268,475,undirected,762,1
268,526,undirected,763,1
27,101,undirected,764,1
27,705,undirected,765,1
270,445,undirected,766,1
270,508,undirected,767,1
270,725,undirected,768,1
271,368,undirected,769,1
271,577,undirected,770,1
271,716,undirected,771,1
272,319,undirected,772,1
272,399,undirected,773,1
272,400,undirected,774,1
272,401,undirected,775,1
272,484,undirected,776,1
272,517,undirected,777,1
272,612,undirected,778,1
272,625,undirected,779,1
272,700,undirected,780,1
273,303,undirected,781,1
273,319,undirected,782,1
273,323,undirected,783,1
273,395,undirected,784,1
273,427,undirected,785,1
273,449,undirected,786,1
273,502,undirected,787,1
273,596,undirected,788,1
273,600,undirected,789,1
273,685,undirected,790,1
273,711,undirected,791,1
274,326,undirected,792,1
274,381,undirected,793,1
274,448,undirected,794,1
274,505,undirected,795,1
274,544,undirected,796,1
274,724,undirected,797,1
275,345,undirected,798,1
275,396,undirected,799,1
275,412,undirected,800,1
276,282,undirected,801,1
276,341,undirected,802,1
278,454,undirected,803,1
278,533,undirected,804,1
278,578,undirected,805,1
279,304,undirected,806,1
279,305,undirected,807,1
279,342,undirected,808,1
279,392,undirected,809,1
279,431,undirected,810,1
279,607,undirected,811,1
279,608,undirected,812,1
28,381,undirected,813,1
28,551,undirected,814,1
28,649,undirected,815,1
280,692,undirected,816,1
281,360,undirected,817,1
281,361,undirected,818,1
281,606,undirected,819,1
281,656,undirected,820,1
282,341,undirected,821,1
283,625,undirected,822,1
283,736,undirected,823,1
284,726,undirected,824,1
285,550,undirected,825,1
285,594,undirected,826,1
286,506,undirected,827,1
286,568,undirected,828,1
286,701,undirected,829,1
287,644,undirected,830,1
287,702,undirected,831,1
288,353,undirected,832,1
288,589,undirected,833,1
288,687,undirected,834,1
289,370,undirected,835,1
289,695,undirected,836,1
29,177,undirected,837,1
29,178,undirected,838,1
29,336,undirected,839,1
29,490,undirected,840,1
29,519,undirected,841,1
29,645,undirected,842,1
290,308,undirected,843,1
290,667,undirected,844,1
290,752,undirected,845,1
291,302,undirected,846,1
291,411,undirected,847,1
291,510,undirected,848,1
292,341,undirected,849,1
294,719,undirected,850,1
294,720,undirected,851,1
295,558,undirected,852,1
296,297,undirected,853,1
296,308,undirected,854,1
296,391,undirected,855,1
297,308,undirected,856,1
297,391,undirected,857,1
298,341,undirected,858,1
298,407,undirected,859,1
298,426,undirected,860,1
298,531,undirected,861,1
298,741,undirected,862,1
299,301,undirected,863,1
299,403,undirected,864,1
3,193,undirected,865,1
30,325,undirected,866,1
30,373,undirected,867,1
30,472,undirected,868,1
30,474,undirected,869,1
300,301,undirected,870,1
300,668,undirected,871,1
300,678,undirected,872,1
301,356,undirected,873,1
301,457,undirected,874,1
301,462,undirected,875,1
301,599,undirected,876,1
301,668,undirected,877,1
301,678,undirected,878,1
301,739,undirected,879,1
302,411,undirected,880,1
302,510,undirected,881,1
303,319,undirected,882,1
303,323,undirected,883,1
303,395,undirected,884,1
303,427,undirected,885,1
303,449,undirected,886,1
303,502,undirected,887,1
303,596,undirected,888,1
303,600,undirected,889,1
303,711,undirected,890,1
304,305,undirected,891,1
304,342,undirected,892,1
304,392,undirected,893,1
304,431,undirected,894,1
304,607,undirected,895,1
304,608,undirected,896,1
305,342,undirected,897,1
305,392,undirected,898,1
305,431,undirected,899,1
305,607,undirected,900,1
305,608,undirected,901,1
306,741,undirected,902,1
307,478,undirected,903,1
307,511,undirected,904,1
308,391,undirected,905,1
308,459,undirected,906,1
308,466,undirected,907,1
308,667,undirected,908,1
308,752,undirected,909,1
309,631,undirected,910,1
309,638,undirected,911,1
309,666,undirected,912,1
309,691,undirected,913,1
31,250,undirected,914,1
31,34,undirected,915,1
31,572,undirected,916,1
31,690,undirected,917,1
310,726,undirected,918,1
311,365,undirected,919,1
311,369,undirected,920,1
311,381,undirected,921,1
311,404,undirected,922,1
311,448,undirected,923,1
311,573,undirected,924,1
311,630,undirected,925,1
312,490,undirected,926,1
312,632,undirected,927,1
312,708,undirected,928,1
313,726,undirected,929,1
314,372,undirected,930,1
314,498,undirected,931,1
314,554,undirected,932,1
314,560,undirected,933,1
314,673,undirected,934,1
315,366,undirected,935,1
316,523,undirected,936,1
317,626,undirected,937,1
317,630,undirected,938,1
318,319,undirected,939,1
319,323,undirected,940,1
319,347,undirected,941,1
319,374,undirected,942,1
319,389,undirected,943,1
319,395,undirected,944,1
319,427,undirected,945,1
319,449,undirected,946,1
319,473,undirected,947,1
319,483,undirected,948,1
319,502,undirected,949,1
319,515,undirected,950,1
319,517,undirected,951,1
319,525,undirected,952,1
319,528,undirected,953,1
319,529,undirected,954,1
319,564,undirected,955,1
319,565,undirected,956,1
319,566,undirected,957,1
319,592,undirected,958,1
319,596,undirected,959,1
319,600,undirected,960,1
319,603,undirected,961,1
319,604,undirected,962,1
319,625,undirected,963,1
319,661,undirected,964,1
319,664,undirected,965,1
319,665,undirected,966,1
319,711,undirected,967,1
319,722,undirected,968,1
319,723,undirected,969,1
320,738,undirected,970,1
322,357,undirected,971,1
322,710,undirected,972,1
323,395,undirected,973,1
323,427,undirected,974,1
323,449,undirected,975,1
323,450,undirected,976,1
323,502,undirected,977,1
323,541,undirected,978,1
323,557,undirected,979,1
323,596,undirected,980,1
323,600,undirected,981,1
323,697,undirected,982,1
323,711,undirected,983,1
323,746,undirected,984,1
324,455,undirected,985,1
325,373,undirected,986,1
325,458,undirected,987,1
325,472,undirected,988,1
325,474,undirected,989,1
326,369,undirected,990,1
326,381,undirected,991,1
326,448,undirected,992,1
326,505,undirected,993,1
326,544,undirected,994,1
326,724,undirected,995,1
327,467,undirected,996,1
327,486,undirected,997,1
327,487,undirected,998,1
328,417,undirected,999,1
328,671,undirected,1000,1
328,743,undirected,1001,1
329,394,undirected,1002,1
329,567,undirected,1003,1
329,575,undirected,1004,1
329,586,undirected,1005,1
329,699,undirected,1006,1
33,60,undirected,1007,1
330,331,undirected,1008,1
331,462,undirected,1009,1
331,698,undirected,1010,1
332,726,undirected,1011,1
333,370,undirected,1012,1
333,416,undirected,1013,1
333,433,undirected,1014,1
334,388,undirected,1015,1
336,490,undirected,1016,1
336,519,undirected,1017,1
336,645,undirected,1018,1
338,395,undirected,1019,1
338,662,undirected,1020,1
339,426,undirected,1021,1
34,250,undirected,1022,1
34,572,undirected,1023,1
34,690,undirected,1024,1
340,409,undirected,1025,1
340,646,undirected,1026,1
341,421,undirected,1027,1
341,433,undirected,1028,1
341,531,undirected,1029,1
341,555,undirected,1030,1
341,580,undirected,1031,1
341,613,undirected,1032,1
341,709,undirected,1033,1
342,392,undirected,1034,1
342,431,undirected,1035,1
342,607,undirected,1036,1
342,608,undirected,1037,1
343,563,undirected,1038,1
343,605,undirected,1039,1
344,506,undirected,1040,1
345,396,undirected,1041,1
345,412,undirected,1042,1
346,611,undirected,1043,1
346,693,undirected,1044,1
347,473,undirected,1045,1
347,515,undirected,1046,1
347,565,undirected,1047,1
348,349,undirected,1048,1
348,382,undirected,1049,1
348,662,undirected,1050,1
348,713,undirected,1051,1
35,116,undirected,1052,1
35,291,undirected,1053,1
35,36,undirected,1054,1
350,668,undirected,1055,1
350,751,undirected,1056,1
351,598,undirected,1057,1
351,741,undirected,1058,1
352,353,undirected,1059,1
352,381,undirected,1060,1
352,477,undirected,1061,1
352,478,undirected,1062,1
352,511,undirected,1063,1
352,630,undirected,1064,1
352,649,undirected,1065,1
352,674,undirected,1066,1
352,703,undirected,1067,1
352,704,undirected,1068,1
352,705,undirected,1069,1
352,706,undirected,1070,1
352,707,undirected,1071,1
352,738,undirected,1072,1
353,364,undirected,1073,1
353,425,undirected,1074,1
353,429,undirected,1075,1
353,436,undirected,1076,1
353,439,undirected,1077,1
353,501,undirected,1078,1
353,589,undirected,1079,1
353,633,undirected,1080,1
353,634,undirected,1081,1
353,660,undirected,1082,1
353,679,undirected,1083,1
353,687,undirected,1084,1
353,742,undirected,1085,1
354,562,undirected,1086,1
356,462,undirected,1087,1
356,739,undirected,1088,1
356,741,undirected,1089,1
357,710,undirected,1090,1
358,360,undirected,1091,1
358,393,undirected,1092,1
358,428,undirected,1093,1
358,639,undirected,1094,1
359,360,undirected,1095,1
359,393,undirected,1096,1
36,116,undirected,1097,1
36,167,undirected,1098,1
36,181,undirected,1099,1
36,284,undirected,1100,1
36,291,undirected,1101,1
36,293,undirected,1102,1
36,302,undirected,1103,1
36,313,undirected,1104,1
36,411,undirected,1105,1
36,470,undirected,1106,1
36,510,undirected,1107,1
36,618,undirected,1108,1
36,726,undirected,1109,1
36,85,undirected,1110,1
36,97,undirected,1111,1
360,361,undirected,1112,1
360,362,undirected,1113,1
360,363,undirected,1114,1
360,371,undirected,1115,1
360,393,undirected,1116,1
360,424,undirected,1117,1
360,428,undirected,1118,1
360,548,undirected,1119,1
360,639,undirected,1120,1
360,656,undirected,1121,1
360,727,undirected,1122,1
361,428,undirected,1123,1
361,656,undirected,1124,1
362,424,undirected,1125,1
362,499,undirected,1126,1
362,548,undirected,1127,1
362,727,undirected,1128,1
364,425,undirected,1129,1
364,429,undirected,1130,1
364,436,undirected,1131,1
364,439,undirected,1132,1
364,501,undirected,1133,1
364,633,undirected,1134,1
364,634,undirected,1135,1
364,660,undirected,1136,1
364,679,undirected,1137,1
364,742,undirected,1138,1
365,369,undirected,1139,1
365,381,undirected,1140,1
365,404,undirected,1141,1
365,448,undirected,1142,1
365,573,undirected,1143,1
365,630,undirected,1144,1
366,415,undirected,1145,1
366,579,undirected,1146,1
366,581,undirected,1147,1
366,590,undirected,1148,1
366,621,undirected,1149,1
367,670,undirected,1150,1
367,671,undirected,1151,1
